JURSCODE,COUNTY,STATE,BG2010,ACRES,PAR_ACRES,ZONEAVAIL_ACRES,PCT_ZONEAVAIL_ACRES,RES_ACRES,COMM_ACRES,AG_ACRES,SUM_MAXHU,MAXHU_ACRE,HU2019,HUACRE_2019,HU_GAP
BACI,Baltimore city,PA,245102708052,61.00703,35.968,35.968,1,22.569,13.351,0,1392.68096,38.72,459,12.76134342,25.95865658
BACI,Baltimore city,PA,245102708053,60.28263,45.999,32.028,0.696276006,31.129,14.87,0,1309.255485,28.46269452,334,7.261027414,21.2016671
BACI,Baltimore city,PA,245102708054,40.12303,29.841,29.841,1,25.371,3.804,0,1123.28997,37.64250427,474,15.88418619,21.75831809
BACI,Baltimore city,PA,245102708055,94.32894,68.332,68.332,1,49.802,18.033,0,4178.20622,61.14567435,551,8.063571972,53.08210238
BACI,Baltimore city,PA,245102709011,61.15737,43.813,30.866,0.7044941,19.026,11.622,0,1006.401587,22.97038748,485,11.06977381,11.90061367
BACI,Baltimore city,PA,245102709012,46.01169,30.025,30.025,1,28.358,0,0,663.63369,22.10270408,494,16.45295587,5.64974821
BACI,Baltimore city,PA,245102709013,60.25009,44.093,44.041,0.998820674,38.579,5.466,0,2084.534715,47.27586499,823,18.66509423,28.61077076
BACI,Baltimore city,PA,245102709021,132.66412,101.627,33.333,0.327993545,33.192,68.294,0,2360.79521,23.23,656,6.454977516,16.77502248
BACI,Baltimore city,PA,245102709022,77.74703,34.585,34.585,1,19.075,15.21,0,781.66068,22.60114732,377,10.90067949,11.70046783
BACI,Baltimore city,PA,245102709023,69.52336,49.561,49.561,1,35.976,13.2,0,1132.04422,22.84143217,486,9.806097536,13.03533464
BACI,Baltimore city,PA,245102709031,152.14141,112.365,41.502,0.369349887,27.648,84.512,0,6062.228856,53.95122018,549,4.885863036,49.06535715
BACI,Baltimore city,PA,245102709032,77.29611,56.203,56.203,1,52.013,3.702,0,966.81505,17.2021965,511,9.09204135,8.110155152
BACI,Baltimore city,PA,245102709033,39.62742,29.682,29.682,1,26.828,2.694,0,892.20515,30.05879489,387,13.03820497,17.02058992
BACI,Baltimore city,PA,245102710011,43.28128,31.56,30.805,0.976077313,17.711,12.379,0,2324.804367,73.66300276,343,10.86818758,62.79481518
BACI,Baltimore city,PA,245102710012,49.95161,31.779,31.613,0.994776425,21.603,8.822,0,848.6666039,26.70526461,280,8.810849932,17.89441467
BACI,Baltimore city,PA,245102710013,31.24214,24.749,24.087,0.973251445,20.102,4.136,0,839.2920397,33.91215967,451,18.2229585,15.68920117
BACI,Baltimore city,PA,245102710021,92.60213,69.46,69.46,1,60.387,8.221,0,988.24251,14.22750518,664,9.559458681,4.668046502
BACI,Baltimore city,PA,245102710022,21.68593,14.291,14.291,1,13.348,0.643,0,686.6992,48.05116507,206,14.41466657,33.6364985
BACI,Baltimore city,PA,245102710023,33.62596,24.336,24.336,1,21.162,2.853,0,853.82776,35.08496713,223,9.163379356,25.92158777
BACI,Baltimore city,PA,245102710024,39.60338,28.639,28.639,1,26.109,2.007,0,1025.43994,35.80571738,288,10.05621705,25.74950033
BACI,Baltimore city,PA,245102710025,48.62148,36.542,36.542,1,25.518,8.206,0,1737.46136,47.54696951,382,10.45372448,37.09324503
BACI,Baltimore city,PA,245102711011,34.74123,353.9783846,349.3348132,0.986881766,331.1213846,22.653,0,9660.791974,27.29203927,605,1.709143909,25.58289536
BACI,Baltimore city,PA,245102711012,135.15065,130.484,3.536,0.027099108,3.053,126.948,0,260.968,2,13,0.099629073,1.900370927
BACI,Baltimore city,PA,245102711013,80.15787,60.282,58.333,0.967668624,42.8,14.548,0,2148.611124,35.64266487,326,5.407916128,30.23474874
BACI,Baltimore city,PA,245102711021,189.56485,145.985,102.351,0.701106278,102.312,43.673,0,375.373903,2.571318307,178,1.219303353,1.352014954
BACI,Baltimore city,PA,245102711022,121.24086,87.42,74.131,0.847986731,67.798,19.598,0,746.1744236,8.535511594,328,3.75200183,4.783509764
BACI,Baltimore city,PA,245102712001,84.0245,68.946,68.894,0.999245787,61.074,7.872,0,984.0512947,14.27278297,233,3.379456386,10.89332658
BACI,Baltimore city,PA,245102712002,110.19085,107.6063684,107.3803684,0.997899753,91.18636842,15.124,0,3164.554863,29.4086206,453,4.209788014,25.19883259
BACI,Baltimore city,PA,245102712003,97.87641,72.804,72.596,0.997143014,65.928,6.671,0,1372.399827,18.85061023,253,3.475083787,15.37552644
BACI,Baltimore city,PA,245102712004,204.94652,155.132,123.874,0.798507078,97.321,57.811,0,556.2655765,3.585756495,517,3.332645747,0.253110748
BACI,Baltimore city,PA,245102712005,142.58381,107.753,107.753,1,98.873,8.88,0,498.4173,4.625553813,264,2.450047794,2.175506018
BACI,Baltimore city,PA,245102712006,250.33036,167.178,166.909,0.998390937,164.758,1.97,0,911.5160872,5.452368656,601,3.59497063,1.857398026
BACI,Baltimore city,PA,245102713001,394.0845,332.31845,273.53745,0.823118458,238.86045,90.188,0,1690.239667,5.086204715,586,1.763368841,3.322835874
BACI,Baltimore city,PA,245102713002,106.27444,93.289,36.073,0.386680102,24.6,68.689,0,911.0796457,9.766206581,262,2.808476884,6.957729697
BACI,Baltimore city,PA,245102713003,208.75506,172.1549583,90.72695833,0.527007524,89.20395833,82.951,0,1025.278484,5.955555933,283,1.643867843,4.31168809
BACI,Baltimore city,PA,245102714001,127.98534,135.3913333,135.3913333,1,124.3383333,11.053,0,2330.352333,17.21197566,265,1.957289241,15.25468642
BACI,Baltimore city,PA,245102714002,182.75509,131.3639816,129.8599816,0.988550895,94.46898157,36.895,0,1280.588832,9.748401478,566,4.308639197,5.439762282
BACI,Baltimore city,PA,245102714003,114.51059,83.40904497,83.40904497,1,73.44204497,7.349,0,1971.274021,23.633816,704,8.440331624,15.19348437
BACI,Baltimore city,PA,245102715011,253.77912,170.492,165.81,0.972538301,102.892,56.28,0,6154.546895,36.09874302,295,1.730286465,34.36845655
BACI,Baltimore city,PA,245102715012,187.60157,169.1086124,99.32461243,0.587342129,95.40761243,73.151,0,2683.310066,15.86737676,284,1.679394065,14.18798269
BACI,Baltimore city,PA,245102715013,157.12602,133.777,115.399,0.862622125,97.981,35.36,0,513.4191869,3.837873378,299,2.235062828,1.60281055
BACI,Baltimore city,PA,245102715014,154.93764,112.741,109.151,0.968157103,107.889,0.666,0,535.2817101,4.747888613,373,3.308468082,1.439420531
BACI,Baltimore city,PA,245102715015,146.18321,104.872,103.371,0.985687314,102.931,0,0,867.7919436,8.274772518,651,6.20756732,2.067205198
BACI,Baltimore city,PA,245102715031,182.95695,1419.952765,1414.334765,0.99604353,1331.623765,88.329,0,59703.67557,42.04624059,689,0.485227408,41.56101318
BACI,Baltimore city,PA,245102716001,45.07297,34.229,34.229,1,26.337,7.808,0,760.03283,22.20435391,219,6.398083496,15.80627041
BACI,Baltimore city,PA,245102716002,26.1568,20.692,4.592,0.221921516,14.868,5.824,0,749.7520445,36.23390897,317,15.31993041,20.91397856
BACI,Baltimore city,PA,245102716003,26.229,17.468,17.468,1,16.138,1.257,0,676.36096,38.72,350,20.03663842,18.68336158
BACI,Baltimore city,PA,245102716004,50.98309,37.619,36.815,0.978627821,12.75,11.577,0,3326.735261,88.43231509,396,10.5265956,77.90571949
BACI,Baltimore city,PA,245102716005,29.88674,21.312,21.312,1,17.504,1.72,0,344.57456,16.1681006,272,12.76276276,3.405337838
BACI,Baltimore city,PA,245102716006,31.77578,21.579,21.579,1,8.352,4.996,0,1542.1692,71.46620325,314,14.55118402,56.91501923
BACI,Baltimore city,PA,245102717001,82.24822,55.811,6.181,0.110748777,6.181,49.63,0,805.6287601,14.4349458,297,5.321531598,9.113414204
BACI,Baltimore city,PA,245102717002,159.00705,139.631,139.368,0.998116464,20.077,118.769,0,10549.59977,75.5534213,352,2.520930166,73.03249114
BACI,Baltimore city,PA,245102717003,67.46138,51.202,51.202,1,41.18,9.407,0,654.86232,12.78978009,386,7.538768017,5.25101207
BACI,Baltimore city,PA,245102717004,56.91266,38.702,38.702,1,36.666,1.386,0,839.38295,21.68836107,646,16.69164384,4.996717224
BACI,Baltimore city,PA,245102717005,35.70664,24.916,24.844,0.997110291,19.573,0.332,0,1278.036113,51.29379166,523,20.99052817,30.30326349
BACI,Baltimore city,PA,245102717006,27.15473,17.716,17.716,1,9.829,5.398,0,1349.5372,76.17617972,256,14.4502145,61.72596523
BACI,Baltimore city,PA,245102718011,51.55905,38.693,38.387,0.992091593,20.568,16.001,0,2369.411965,61.23619168,454,11.73338847,49.50280321
BACI,Baltimore city,PA,245102718012,35.88096,28.145,26.863,0.954450169,19.135,8.118,0,2201.327108,78.2137896,478,16.98347842,61.23031118
BACI,Baltimore city,PA,245102718013,50.42958,34.552,30.571,0.884782357,23.292,10.762,0,2130.775422,61.66865657,689,19.94095856,41.72769801
BACI,Baltimore city,PA,245102718021,26.70333,17.987,17.987,1,11.479,5.504,0,1126.24864,62.61459054,254,14.12130983,48.4932807
BACI,Baltimore city,PA,245102718022,32.23942,24.589,13.274,0.539834886,9.82,10.911,0,1046.172182,42.54634925,153,6.222294522,36.32405473
BACI,Baltimore city,PA,245102718023,25.20332,16.522,15.436,0.934269459,12.419,0.458,0,639.73184,38.72,310,18.76286164,19.95713836
BACI,Baltimore city,PA,245102718024,46.88166,29.415,29.365,0.998300187,20.517,7.47,0,1756.110499,59.70118985,611,20.77171511,38.92947474
BACI,Baltimore city,PA,245102719001,94.63835,69.22,69.22,1,65.358,3.327,0,619.22337,8.945729125,277,4.001733603,4.943995522
BACI,Baltimore city,PA,245102719002,60.41383,46.15766667,40.75566667,0.882966354,33.78866667,11.401,0,919.3969199,19.91861778,269,5.827850917,14.09076686
BACI,Baltimore city,PA,245102719003,77.86612,60.477,53.712,0.888139293,34.568,24.932,0,2513.164521,41.55570748,397,6.564479058,34.99122842
BACI,Baltimore city,PA,245102719004,58.4033,41.798,41.798,1,30.792,10.294,0,1489.6089,35.63828174,313,7.488396574,28.14988516
BACI,Baltimore city,PA,245102719005,54.36467,40.277,40.277,1,30.75,9.053,0,1691.73558,42.00252203,409,10.15467885,31.84784319
BACI,Baltimore city,PA,245102720031,79.60309,57.443,57.188,0.995560817,52.308,4.102,0,455.2939934,7.926013499,220,3.829883537,4.096129963
BACI,Baltimore city,PA,245102720032,79.84794,55.905,55.678,0.99593954,55.905,0,0,600.6102638,10.74340871,329,5.884983454,4.858425253
BACI,Baltimore city,PA,245102720033,86.78786,69.039,69.039,1,65.893,2.144,0,715.53665,10.36423833,437,6.329755645,4.034482684
BACI,Baltimore city,PA,245102720034,164.13155,133.062488,132.616488,0.996648191,120.175488,7.021,0,2190.92673,16.46539729,721,5.418506828,11.04689046
BACI,Baltimore city,PA,245102720035,67.63149,52.667,52.554,0.997854444,51.816,0.323,0,279.4797996,5.306544887,388,7.367041981,-2.060497094
BACI,Baltimore city,PA,245102720041,51.38665,46.9954,46.9954,1,44.4324,0,0,1091.703142,23.23,760,16.17179554,7.058204463
BACI,Baltimore city,PA,245102720042,123.7863,181.951722,179.770722,0.988013304,137.557722,8.24,0,3549.940987,19.51034564,1136,6.243414392,13.26693125
BACI,Baltimore city,PA,245102720051,71.53545,56.40498968,55.62198968,0.986118249,48.29798968,5.448,0,1893.340534,33.56689798,574,10.17640466,23.39049331
BACI,Baltimore city,PA,245102720052,68.69752,54.852,54.211,0.988314009,53.218,1.462,0,487.221648,8.882477357,172,3.13571064,5.746766717
BACI,Baltimore city,PA,245102720053,89.00511,66.40221429,66.40221429,1,65.00621429,0.824,0,1000.953751,15.074102,593,8.930425083,6.143676921
BACI,Baltimore city,PA,245102720061,95.02162,83.19026117,83.19026117,1,60.17526117,18.791,0,3845.089777,46.22043161,1333,16.02351022,30.19692139
BACI,Baltimore city,PA,245102720062,87.1056,69.35143716,69.35143716,1,59.57943716,6.277,0,1600.566756,23.0790712,540,7.786428402,15.2926428
BACI,Baltimore city,PA,245102720071,100.40972,121.2874,120.9194,0.996965884,95.4964,25.214,0,4110.170555,33.88786102,1006,8.294348795,25.59351223
BACI,Baltimore city,PA,245102720072,58.70063,42.927,42.927,1,34.917,6.968,0,1577.07092,36.73843781,442,10.29654996,26.44188786
BACI,Baltimore city,PA,245102720073,39.54602,37.11933333,37.00733333,0.996982704,28.66133333,8.458,0,2256.803252,60.79859334,581,15.65222077,45.14637258
BACI,Baltimore city,PA,245102801011,35.1983,25.026,25.025,0.999960042,16.226,8.682,0,1944.376094,77.69424176,400,15.98337729,61.71086447
BACI,Baltimore city,PA,245102801012,226.746,183.348,95.471,0.520709252,46.95,100.438,0,19126.58428,104.3184779,536,2.923402491,101.3950754
BACI,Baltimore city,PA,245102801013,86.01821,56.439,30.171,0.534577154,19.088,25.202,0,5015.544378,88.86664148,470,8.327574904,80.53906657
BACI,Baltimore city,PA,245102801021,410.43555,343.586,53.178,0.154773477,6.581,317.604,0,36923.53604,107.4651937,184,0.535528223,106.9296655
BACI,Baltimore city,PA,245102801022,83.44758,58.793,58.793,1,57.669,0.172,0,442.89816,7.53317844,679,11.54899393,-4.015815488
BACI,Baltimore city,PA,245102801023,86.664,63.22,63.22,1,50.373,12.643,0,1763.40528,27.89315533,320,5.061689339,22.83146599
BACI,Baltimore city,PA,245102801024,97.41745,73.13066667,73.06366667,0.999083832,69.58666667,3.038,0,1215.460183,16.62038975,763,10.43337952,6.18701023
BACI,Baltimore city,PA,245102801025,104.25734,79.741,78.383,0.982969865,73.726,5.15,0,914.3955599,11.46706913,636,7.975821723,3.491247412
BACI,Baltimore city,PA,245102801026,81.94501,53.864,50.88,0.944601218,40.767,10.092,0,1710.759715,31.76072543,309,5.736670132,26.0240553
BACI,Baltimore city,PA,245102802001,92.48242,71.846,71.846,1,66.421,4.141,0,491.05657,6.834849122,513,7.140272249,-0.305423127
BACI,Baltimore city,PA,245102802002,221.40707,207.176,31.876,0.15385952,31.359,175.3,0,1605.38665,7.748902623,252,1.216357107,6.532545516
BACI,Baltimore city,PA,245102802003,46.76515,32.376,32.376,1,31.864,0,0,301.08662,9.29968557,228,7.042253521,2.257432048
BACI,Baltimore city,PA,245102802004,90.30708,51.623,51.293,0.993607501,46.458,4.809,0,623.4689952,12.07734915,304,5.888847994,6.188501157
BACI,Baltimore city,PA,245102802005,69.7191,50.774,50.436,0.99334305,48.599,0.485,0,374.1405451,7.368742763,325,6.400913854,0.96782891
BACI,Baltimore city,PA,245102802006,76.1582,55.303,55.303,1,42.502,11.416,0,2017.70361,36.48452362,391,7.07014086,29.41438276
BACI,Baltimore city,PA,245102803011,341.10063,307.126,46.854,0.15255628,45.431,259.329,0,7589.402097,24.71103748,446,1.452172724,23.25886475
BACI,Baltimore city,PA,245102803012,189.15609,128.944,41.615,0.322737002,56.296,67.444,0,3849.409835,29.85334591,369,2.861707408,26.9916385
BACI,Baltimore city,PA,245102803013,269.38006,250.381,107.728,0.430256289,90.542,143.273,0,5730.082048,22.88545076,1394,5.567515107,17.31793566
BACI,Baltimore city,PA,245102803021,70.41194,58.302,58.302,1,57.797,0,0,830.22361,14.24005369,610,10.46276286,3.777290831
BACI,Baltimore city,PA,245102803022,168.93829,123.123482,109.905482,0.892644362,105.456482,0.164,0,1260.351372,10.23648253,532,4.320865456,5.915617073
BACI,Baltimore city,PA,245102804011,198.27699,52.678,41.516,0.788108888,45.435,3.355,0,888.3266395,16.86333269,275,5.220395611,11.64293708
BACI,Baltimore city,PA,245102804012,85.60348,68.742,68.742,1,37.694,30.819,0,3619.21697,52.64928239,249,3.622239679,49.02704271
BACI,Baltimore city,PA,245102804013,46.39612,34.879,34.879,1,31.794,1.59,0,717.27681,20.56471831,264,7.569024341,12.99569397
BACI,Baltimore city,PA,245102804014,52.95278,41.228,41.181,0.998859998,22.737,18.368,0,1326.033811,32.16342804,483,11.71533909,20.44808895
BACI,Baltimore city,PA,245102804015,22.80921,16.638,16.638,1,16.552,0,0,502.55182,30.20506191,333,20.01442481,10.1906371
BACI,Baltimore city,PA,245102804021,34.83379,22.744,22.744,1,17.725,4.107,0,760.34079,33.43038999,248,10.90397467,22.52641532
BACI,Baltimore city,PA,245102804022,102.9958,28.306,27.735,0.979827598,24.508,2.865,0,1020.188819,36.04143357,461,16.28629972,19.75513384
BACI,Baltimore city,PA,245102804031,22.5147,15.714,15.714,1,15.67,0,0,608.44608,38.72,291,18.51851852,20.20148148
BACI,Baltimore city,PA,245102804032,157.94804,135.24,135.193,0.99965247,51.936,83.058,0,2583.308148,19.10165741,613,4.532682638,14.56897477
BACI,Baltimore city,PA,245102804033,99.74354,79.395,79.393,0.999974809,76.769,2.213,0,1416.979844,17.84721764,940,11.83953649,6.007681144
BACI,Baltimore city,PA,245102804034,74.59758,54.109,54.102,0.999870632,45.901,7.677,0,909.5087118,16.808825,173,3.197249995,13.611575
BACI,Baltimore city,PA,245102804035,98.4848,60.45,60.45,1,57.425,2.558,0,364.50712,6.029894458,351,5.806451613,0.223442845
BACI,Baltimore city,PA,245102804041,105.41789,69.124,69.124,1,47.142,21.899,0,2427.95972,35.12469938,969,14.01828598,21.1064134
BACI,Baltimore city,PA,245102804042,104.823,69.401,68.935,0.993285399,10.442,58.458,0,2419.411452,34.86133416,287,4.135387098,30.72594706
BACI,Baltimore city,PA,245102805001,65.97822,55.508,30.631,0.551830367,0,55.327,0,7807.308476,140.6519506,459,8.269078331,132.3828723
BACI,Baltimore city,PA,245102805002,106.79116,70.443,45.917,0.651831978,0,64.417,0,9173.500849,130.2258684,103,1.462175092,128.7636933
BACI,Baltimore city,PA,245102805003,39.63959,25.02,25.02,1,5.133,19.608,0,4783.3975,191.1829536,319,12.74980016,178.4331535
BACI,Baltimore city,PA,245102805004,15.44552,8.872,5.378,0.606176736,0.743,8.129,0,753.1251581,84.88786724,214,24.12082958,60.76703766
BACO,Baltimore County,PA,240054001001,245.26563,228.9121238,135.4421238,0.591677372,94.24012381,102.758,0,1632.123733,7.129913898,589,2.573039777,4.556874121
BACO,Baltimore County,PA,240054001002,103.73904,136.856,4.453,0.03253785,0.562,136.294,0,752.708,5.5,969,7.08043491,-1.58043491
BACO,Baltimore County,PA,240054001003,113.73259,60.334,55.86,0.925846123,35.309,20.688,0,331.837,5.5,777,12.87831074,-7.378310737
BACO,Baltimore County,PA,240054002001,141.94886,63.007,31.768,0.504197946,62.208,0,0,401.8124261,6.377266432,681,10.80832288,-4.431056453
BACO,Baltimore County,PA,240054002002,85.96249,57.928,51.496,0.888965612,52.22,2.908,0,396.8904928,6.851444772,465,8.027206187,-1.175761415
BACO,Baltimore County,PA,240054004001,140.83731,119.855,71.87,0.599641233,75.821,34.505,0,250.9825737,2.09405176,430,3.587668433,-1.493616673
BACO,Baltimore County,PA,240054004002,556.19035,475.218,175.232,0.368740241,213.444,136.308,0,1614.80748,3.398035176,510,1.073191672,2.324843504
BACO,Baltimore County,PA,240054004003,128.35983,104.533,104.236,0.997158792,100.674,3.234,0,222.0318386,2.124035842,446,4.266595238,-2.142559396
BACO,Baltimore County,PA,240054004004,99.87869,79.515,79.515,1,77.719,0,0,159.03,2,251,3.156637112,-1.156637112
BACO,Baltimore County,PA,240054004005,1291.78305,856.137,395.62,0.46209894,289.819,155.986,20.951,1529.099159,1.786044942,619,0.723015125,1.063029817
BACO,Baltimore County,PA,240054005001,1432.40733,1875.607412,506.6585294,0.270130373,520.3854118,110.595,18.01,3516.165649,1.874681038,982,0.523563723,1.351117314
BACO,Baltimore County,PA,240054006001,40.62988,31.829,18.247,0.573282227,28.076,2.947,0,284.4872776,8.937989807,313,9.833799365,-0.895809559
BACO,Baltimore County,PA,240054006002,77.065,63.904,28.284,0.442601402,43.936,19.27,0,580.2399151,9.079868477,540,8.450175263,0.629693214
BACO,Baltimore County,PA,240054006003,121.67908,82.942,63.122,0.761037834,73.942,0.339,0,410.0781672,4.944155762,395,4.762364062,0.1817917
BACO,Baltimore County,PA,240054007011,58.5198,41.488,31.467,0.758460278,40.914,0.262,0,433.6199399,10.45169543,541,13.03991516,-2.588219729
BACO,Baltimore County,PA,240054007012,234.70243,191.425,87.108,0.455050281,87.829,88.679,0,1559.066173,8.144527483,773,4.03813504,4.106392443
BACO,Baltimore County,PA,240054007021,173.4765,137.6066667,76.93666667,0.559105663,90.24266667,44.782,0,902.6141204,6.559377843,701,5.094229931,1.465147913
BACO,Baltimore County,PA,240054008001,229.15089,172.1583333,113.6373333,0.660074544,118.1093333,17.992,0,950.9696128,5.523808197,667,3.874340481,1.649467716
BACO,Baltimore County,PA,240054008002,134.81414,102.045,58.683,0.575069822,72.142,26.007,0,544.3347711,5.334262052,431,4.223626831,1.110635221
BACO,Baltimore County,PA,240054009001,252.82389,223.63,124.619,0.557255288,147.138,69.747,0,1117.495004,4.997071073,738,3.300093905,1.696977168
BACO,Baltimore County,PA,240054010001,145.30183,125.212,94.696,0.75628534,76.298,34.827,0,504.8246737,4.031759525,351,2.803245695,1.22851383
BACO,Baltimore County,PA,240054010002,189.66869,168.124,145.251,0.863951607,138.944,26.787,0,346.766529,2.062564113,470,2.795555661,-0.732991548
BACO,Baltimore County,PA,240054011011,164.57254,142.32,142.32,1,109.895,30.477,0,782.76,5.5,572,4.019111861,1.480888139
BACO,Baltimore County,PA,240054011012,214.17921,158.069,110.125,0.69668942,91.989,64.341,0,1003.373927,6.3476958,715,4.523341073,1.824354728
BACO,Baltimore County,PA,240054011013,216.98236,166.025,151.793,0.91427797,154.229,0.948,0,957.4631879,5.766982008,794,4.782412287,0.984569721
BACO,Baltimore County,PA,240054011014,128.78676,67.909,67.909,1,50.01,2.568,0,373.4995,5.5,373,5.492644568,0.007355432
BACO,Baltimore County,PA,240054011021,855.74863,697.8,292.69,0.419446833,57.062,303.985,0,2831.177653,4.05729099,491,0.703640011,3.353650979
BACO,Baltimore County,PA,240054012001,209.20051,180.69325,168.12925,0.930467796,95.70625,83.625,0,993.812875,5.5,521,2.883339582,2.616660418
BACO,Baltimore County,PA,240054012002,273.67432,387.119,151.797,0.392119736,305.665,63.124,0,2154.835431,5.566338597,745,1.924472837,3.64186576
BACO,Baltimore County,PA,240054013011,126.02451,110.8906667,53.442,0.481934157,89.76266667,13.604,0,1144.7653,10.32336926,728,6.56502501,3.758344251
BACO,Baltimore County,PA,240054013012,33.7016,22.319,20.759,0.930104395,21.96,0,0,222.0067995,9.946986849,352,15.77131592,-5.82432907
BACO,Baltimore County,PA,240054013013,125.92893,95.49333333,58.14333333,0.60887322,60.42233333,34.526,0,560.8693604,5.873387605,460,4.817090198,1.056297407
BACO,Baltimore County,PA,240054013021,109.53423,87.445,42.281,0.483515353,69.324,7.332,0,779.9824722,8.91969206,1056,12.07616216,-3.156470099
BACO,Baltimore County,PA,240054013022,37.08114,25.48,18.551,0.728061224,18.272,0,0,267.54,10.5,312,12.24489796,-1.744897959
BACO,Baltimore County,PA,240054014001,709.53663,600.906,296.325,0.493130373,287.714,39.008,15.315,1196.659894,1.991426103,588,0.978522431,1.012903672
BACO,Baltimore County,PA,240054015031,496.79215,306.5235269,92.56489615,0.301983006,107.2705269,51.515,0,1632.073863,5.324465235,698,2.277149839,3.047315396
BACO,Baltimore County,PA,240054015032,225.44563,194.674,113.881,0.5849831,145.673,40.887,0,933.6962043,4.796203932,476,2.445113369,2.351090563
BACO,Baltimore County,PA,240054015033,231.76687,200.143,122.18,0.610463519,183.363,12.957,0,738.2668846,3.688697004,488,2.438256646,1.250440358
BACO,Baltimore County,PA,240054015034,422.49173,386.969,71.8,0.185544579,210.028,115.62,0,795.1350624,2.054777159,447,1.15513129,0.899645869
BACO,Baltimore County,PA,240054015035,245.43988,206.948,110.343,0.533191913,124.648,69.669,0,1088.557395,5.260052745,618,2.986257417,2.273795327
BACO,Baltimore County,PA,240054015041,726.3333,547.975,383.809,0.70041334,276.901,20.994,0,1516.305672,2.767107389,715,1.304804051,1.462303338
BACO,Baltimore County,PA,240054015042,331.35875,286.5226923,176.9776923,0.617674261,180.8676923,43.237,0,1302.1363,4.5446184,976,3.406361961,1.13825644
BACO,Baltimore County,PA,240054015043,355.07748,234.202,129.609,0.553406888,200.705,32.661,0,576.6742462,2.462294285,573,2.446605921,0.015688364
BACO,Baltimore County,PA,240054015051,214.384,143.448,78.795,0.549293124,85.892,50.948,0,781.0756799,5.445009201,370,2.579331883,2.865677318
BACO,Baltimore County,PA,240054015052,244.94756,192.2776667,102.7416667,0.534340095,121.4596667,44.857,0,1100.748703,5.724787087,830,4.316673977,1.408113111
BACO,Baltimore County,PA,240054015053,107.38951,86.434,74.625,0.863375524,81.713,0,0,448.476346,5.188656616,348,4.026193396,1.16246322
BACO,Baltimore County,PA,240054015061,495.12227,500.907,64.047,0.127862058,210.325,116.094,82.375,2036.31385,4.06525333,438,0.874413813,3.190839516
BACO,Baltimore County,PA,240054015062,297.12278,174.748,95.6,0.5470735,116.975,2.405,26.892,947.1626754,5.42016318,903,5.167441115,0.252722065
BACO,Baltimore County,PA,240054015063,90.72148,84.685,72.861,0.86037669,79.122,0,0,689.123156,8.137487819,550,6.494656669,1.64283115
BACO,Baltimore County,PA,240054015071,402.99216,799.979,90.405,0.113009216,441.831,180.53,0,8856.715683,11.07118522,274,0.342508991,10.72867623
BACO,Baltimore County,PA,240054015072,164.87867,141.235,65.261,0.462073849,96.867,32.983,0,788.5438684,5.583204364,796,5.635996743,-0.052792379
BACO,Baltimore County,PA,240054015073,54.69921,7.905,2.929,0.370524984,4.185,3.72,0,43.4775,5.5,459,58.06451613,-52.56451613
BACO,Baltimore County,PA,240054015074,47.58807,64.695,8.915,0.137800448,64.23,0,0,852.9326391,13.18390353,678,10.47994435,2.703959179
BACO,Baltimore County,PA,240054022011,2361.91557,2169.441,1755.613,0.809246714,1287.752,63.618,725.703,736.0079316,0.339261557,641,0.295467819,0.043793738
BACO,Baltimore County,PA,240054022012,7382.25181,7321.764,4246.162,0.579937021,1573.043,574.871,1558.479,549.7445217,0.075083617,509,0.069518766,0.00556485
BACO,Baltimore County,PA,240054022021,5163.1767,4983.547,2957.701,0.593493149,2077.101,279.005,1466.193,665.0408702,0.133447296,608,0.122001458,0.011445838
BACO,Baltimore County,PA,240054023021,276.76638,233.448,168.611,0.72226363,160.2,42.887,0,1280.668804,5.485884669,681,2.917137864,2.568746806
BACO,Baltimore County,PA,240054023022,441.46308,388.716,275.334,0.708316612,235.831,85.28,0,1924.283544,4.950358474,1254,3.226005618,1.724352855
BACO,Baltimore County,PA,240054023031,80.04775,52.593,29.214,0.555473162,43.653,2.693,0,442.65775,8.416666667,611,11.61751564,-3.200848972
BACO,Baltimore County,PA,240054023032,149.55719,120.917,83.021,0.686594937,77.971,32.999,0,665.0435,5.5,512,4.234309485,1.265690515
BACO,Baltimore County,PA,240054023033,123.26397,98.189,66.286,0.675085804,68.043,20.717,0,547.6296463,5.577301391,534,5.438491073,0.138810318
BACO,Baltimore County,PA,240054023034,142.66631,116.382,75.361,0.647531405,90.963,21.637,0,647.1060656,5.560190284,510,4.382120947,1.178069338
BACO,Baltimore County,PA,240054023035,214.10551,175.755,162.648,0.925424597,132.221,31.79,0,966.6525,5.5,506,2.87900771,2.62099229
BACO,Baltimore County,PA,240054023041,116.93147,89.74933333,59.40633333,0.661913923,79.72733333,8.919,0,448.7232497,4.999739085,663,7.387241502,-2.387502417
BACO,Baltimore County,PA,240054023042,130.67298,102.112,99.603,0.975428941,76.276,14.509,0,560.8491579,5.492490186,317,3.104434347,2.388055839
BACO,Baltimore County,PA,240054023043,134.74166,88.017,84.153,0.95609939,81.526,4.247,0,484.0935,5.5,487,5.53302203,-0.03302203
BACO,Baltimore County,PA,240054023051,192.26402,96.165,96.126,0.999594447,72.509,9.874,0,588.3511075,6.118141814,307,3.192429678,2.925712136
